accession	locus	organism	mol_type	strain	country	location	continent	collection_date.y	collection_date.m	collection_date.d	host	isolation_source	isolate	length	N	M	F	HN	L	NP	P	D
MH678686.1	MH678686	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	7	1	Homo sapiens	upper respiratory tract swab from 60	HPIV3/UK/30/07/2014	15409	100	100	100	100	100	99.87080103	100	100
MH678687.1	MH678687	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2011	6	1	Homo sapiens	upper respiratory tract swab from 56	HPIV3/UK/60/06/2011	15409	100	100	100	100	100	100	100	100
MH678688.1	MH678688	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2011	7	1	Homo sapiens	upper respiratory tract swab from 2	HPIV3/UK/82/07/2011	15409	100	100	100	100	100	100	100	100
MH678689.1	MH678689	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2012	12	1	Homo sapiens	nasopharyngeal aspirate from 9 month	HPIV3/UK/122/12/2012	15409	100	100	100	100	100	100	100	100
MH678690.1	MH678690	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2015	3	1	Homo sapiens	upper respiratory tract swab from 80	HPIV3/UK/362/03/2015	15409	100	100	100	100	100	99.87080103	100	100
MH678691.1	MH678691	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2015	4	1	Homo sapiens	upper respiratory tract swab from 89	HPIV3/UK/371/04/2015	15409	100	100	100	100	100	99.87080103	100	100
MH678692.1	MH678692	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	2	1	Homo sapiens	upper respiratory tract swab from 1	HPIV3/UK/390/02/2014	15409	100	100	100	100	100	99.87080103	100	100
MH678693.1	MH678693	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2015	4	1	Homo sapiens	upper respiratory tract swab from 70	HPIV3/UK/395/04/2015	15409	100	100	100	100	100	99.87080103	100	100
MH678694.1	MH678694	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	4	1	Homo sapiens	upper respiratory tract swab from 58	HPIV3/UK/53/04/2014	15409	100	100	100	100	100	100	100	100
MH828695.1	MH828695	Human respirovirus 3	viral cRNA	vzhpiv31	Viet Nam	NA	Asia	2014	12	17	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	99.87080103	100	100
MH828696.1	MH828696	Human respirovirus 3	viral cRNA	vzhpiv32	Viet Nam	NA	Asia	2014	1	10	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	99.87080103	100	100
MH828697.1	MH828697	Human respirovirus 3	viral cRNA	vzhpiv33	Viet Nam	NA	Asia	2014	2	7	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	99.87080103	100	100
MH828698.1	MH828698	Human respirovirus 3	viral cRNA	vzhpiv34	Viet Nam	NA	Asia	2014	1	23	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	100	100	100
MH828699.1	MH828699	Human respirovirus 3	viral cRNA	vzhpiv35	Viet Nam	NA	Asia	2015	1	15	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	100	100	100
MH828700.1	MH828700	Human respirovirus 3	viral cRNA	vzhpiv36	Viet Nam	NA	Asia	2015	6	17	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	100	100	100
MH828701.1	MH828701	Human respirovirus 3	viral cRNA	vzhpiv37	Viet Nam	NA	Asia	2015	3	13	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	100	100	100
MH828702.1	MH828702	Human respirovirus 3	viral cRNA	vzhpiv38	Viet Nam	NA	Asia	2014	12	22	Homo sapiens	NT swab	NA	15405	100	100	100	100	100	100	100	100
MH892409.1	MH892409	Human respirovirus 3	viral cRNA	t146a304_HPIV3	Netherlands	NA	Europe	2016	8	1	Homo sapiens	NA	NA	15387	100	100	100	100	100	99.87080103	100	100
MH892410.1	MH892410	Human respirovirus 3	viral cRNA	t146a305_HPIV3	Netherlands	NA	Europe	2013	11	29	Homo sapiens	NA	NA	15409	100	100	100	100	100	99.87080103	100	100
MK679525.1	MK679525	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	4	4	Homo sapiens	sputum	C144	15462	100	100	100	100	100	100	100	100
MK679526.1	MK679526	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	5	3	Homo sapiens	sputum	C157	15462	100	100	100	100	100	100	100	100
MK679527.1	MK679527	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	6	27	Homo sapiens	sputum	C257	15462	100	100	100	100	100	100	100	100
MK679528.1	MK679528	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	7	18	Homo sapiens	sputum	C278	15462	100	100	100	100	100	100	100	100
MK679529.1	MK679529	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	8	15	Homo sapiens	sputum	C303	15462	100	100	100	100	100	100	100	100
MK679530.1	MK679530	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	11	14	Homo sapiens	sputum	P722	15462	100	100	100	100	100	100	100	100
MK679531.1	MK679531	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	12	12	Homo sapiens	sputum	P796	15462	100	100	100	100	100	99.87080103	100	100
MK679532.1	MK679532	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	7	11	Homo sapiens	sputum	P461	15462	100	100	100	100	100	100	100	100
MK679533.1	MK679533	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	7	11	Homo sapiens	sputum	P457	15462	100	100	100	100	100	100	100	100
MK679534.1	MK679534	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	6	27	Homo sapiens	sputum	P436	15462	100	100	100	100	100	100	100	100
MK679535.1	MK679535	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	9	12	Homo sapiens	sputum	C337	15462	100	100	100	100	100	99.87080103	100	100
MK679536.1	MK679536	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	6	21	Homo sapiens	sputum	C256	15462	100	100	100	100	100	100	100	100
MK679537.1	MK679537	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	5	3	Homo sapiens	sputum	C161	15462	100	100	100	100	100	100	100	100
MK679538.1	MK679538	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	3	25	Homo sapiens	sputum	C147	15462	100	100	100	100	100	100	100	100
MK679539.1	MK679539	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	3	28	Homo sapiens	sputum	C94	15462	100	100	100	100	100	100	100	100
MK679540.1	MK679540	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	3	28	Homo sapiens	sputum	C84	15462	100	100	100	100	100	100	100	100
MK679541.1	MK679541	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	8	15	Homo sapiens	sputum	P535	15462	100	100	100	100	100	100	100	100
MK679542.1	MK679542	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	10	24	Homo sapiens	sputum	P672	15462	100	100	100	100	100	99.87080103	100	100
MN116649.1	MN116649	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	3	8	Homo sapiens	nasal swab	NY2	1719	0	0	0	100	0	0	0	0
MN116650.1	MN116650	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	3	14	Homo sapiens	nasal swab	NY3	1719	0	0	0	100	0	0	0	0
MN116651.1	MN116651	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	10	19	Homo sapiens	nasal swab	NY4	1719	0	0	0	100	0	0	0	0
MN116652.1	MN116652	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	4	14	Homo sapiens	nasal swab	NY5	1719	0	0	0	100	0	0	0	0
MN116653.1	MN116653	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	23	Homo sapiens	nasal swab	KS7	1719	0	0	0	100	0	0	0	0
MN116654.1	MN116654	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	23	Homo sapiens	nasal swab	NY7	1719	0	0	0	100	0	0	0	0
MN116655.1	MN116655	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	23	Homo sapiens	nasal swab	KS8	1719	0	0	0	100	0	0	0	0
MN116656.1	MN116656	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	10	22	Homo sapiens	nasal swab	KS10	1719	0	0	0	100	0	0	0	0
MN116657.1	MN116657	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	9	6	Homo sapiens	nasal swab	KR10	1719	0	0	0	100	0	0	0	0
MN116658.1	MN116658	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	1	19	Homo sapiens	nasal swab	KS11	1719	0	0	0	100	0	0	0	0
MN116659.1	MN116659	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	7	13	Homo sapiens	nasal swab	NY11	1719	0	0	0	100	0	0	0	0
MN116660.1	MN116660	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	23	Homo sapiens	nasal swab	KS12	1719	0	0	0	100	0	0	0	0
MN116661.1	MN116661	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	7	27	Homo sapiens	nasal swab	NY12	1719	0	0	0	100	0	0	0	0
MN116662.1	MN116662	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	2	24	Homo sapiens	nasal swab	KS13	1719	0	0	0	100	0	0	0	0
MN116663.1	MN116663	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	29	Homo sapiens	nasal swab	KS17	1719	0	0	0	100	0	0	0	0
MN116664.1	MN116664	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	9	21	Homo sapiens	nasal swab	KS18	1719	0	0	0	100	0	0	0	0
MN116665.1	MN116665	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2012	8	27	Homo sapiens	nasal swab	KS25	1719	0	0	0	100	0	0	0	0
MN116666.1	MN116666	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	5	25	Homo sapiens	nasal swab	AP5	1719	0	0	0	100	0	0	0	0
MN116667.1	MN116667	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	10	26	Homo sapiens	nasal swab	IS2	1719	0	0	0	100	0	0	0	0
MN116668.1	MN116668	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	3	8	Homo sapiens	nasal swab	IS4	1719	0	0	0	100	0	0	0	0
MN116669.1	MN116669	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	3	31	Homo sapiens	nasal swab	IS6	1719	0	0	0	100	0	0	0	0
MN116670.1	MN116670	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	5	25	Homo sapiens	nasal swab	IS7	1719	0	0	0	100	0	0	0	0
MN116671.1	MN116671	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2012	6	14	Homo sapiens	nasal swab	IS12	1719	0	0	0	100	0	0	0	0
MN116672.1	MN116672	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	6	23	Homo sapiens	nasal swab	ML2	1719	0	0	0	100	0	0	0	0
MN116673.1	MN116673	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2012	5	23	Homo sapiens	nasal swab	ML8	1719	0	0	0	100	0	0	0	0
MN116674.1	MN116674	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	8	30	Homo sapiens	nasal swab	PR6	1719	0	0	0	100	0	0	0	0
MN116675.1	MN116675	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	11	5	Homo sapiens	nasal swab	PR10	1719	0	0	0	100	0	0	0	0
MN116676.1	MN116676	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	10	7	Homo sapiens	nasal swab	PR13	1719	0	0	0	100	0	0	0	0
MN116677.1	MN116677	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2012	1	8	Homo sapiens	nasal swab	PR17	1719	0	0	0	100	0	0	0	0
MN116678.1	MN116678	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	8	25	Homo sapiens	nasal swab	PR3	1719	0	0	0	100	0	0	0	0
MN116679.1	MN116679	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	9	9	Homo sapiens	nasal swab	KR3	1719	0	0	0	100	0	0	0	0
MN116680.1	MN116680	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	10	13	Homo sapiens	nasal swab	KR4	1719	0	0	0	100	0	0	0	0
MN116681.1	MN116681	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2010	12	20	Homo sapiens	nasal swab	KR5	1719	0	0	0	100	0	0	0	0
MN116682.1	MN116682	Human respirovirus 3	viral cRNA	NA	Kenya	NA	Africa	2011	1	27	Homo sapiens	nasal swab	KR7	1719	0	0	0	100	0	0	0	0
MN116749.1	MN116749	Human respirovirus 3	viral cRNA	NR15	Kenya	NA	Africa	2010	3	8	Homo sapiens	nasal swab	NA	1719	0	0	0	100	0	0	0	0
MN145874.1	MN145874	Human respirovirus 3	viral cRNA	HPIV3/08/ZJ/CHN/2017	China	NA	Asia	2017	3	1	Homo sapiens	throat swab	NA	15442	100	100	100	100	100	99.87080103	100	100
MN145875.1	MN145875	Human respirovirus 3	viral cRNA	HPIV3/06/ZJ/CHN/2017	China	NA	Asia	2017	3	1	Homo sapiens	throat swab	NA	15442	100	100	100	100	100	100	100	100
MN145876.1	MN145876	Human respirovirus 3	viral cRNA	HPIV3/38/ZJ/CHN/2018	China	NA	Asia	2017	3	1	Homo sapiens	throat swab	NA	15460	100	100	100	100	100	100	100	100
MN181379.1	MN181379	Human respirovirus 3	viral cRNA	Henan/172/2018	China	NA	Asia	2018	3	1	Homo sapiens	throat swab from child with severe	NA	1719	0	0	0	100	0	0	0	0
MN181380.1	MN181380	Human respirovirus 3	viral cRNA	Henan/191/2018	China	NA	Asia	2018	3	1	Homo sapiens	throat swab from child with severe	NA	1719	0	0	0	100	0	0	0	0
MN181381.1	MN181381	Human respirovirus 3	viral cRNA	Henan/245/2018	China	NA	Asia	2018	6	1	Homo sapiens	throat swab from child with severe	NA	1719	0	0	0	100	0	0	0	0
MN181382.1	MN181382	Human respirovirus 3	viral cRNA	Henan/253/2018	China	NA	Asia	2018	6	1	Homo sapiens	throat swab from child with severe	NA	1719	0	0	0	100	0	0	0	0
MN181383.1	MN181383	Human respirovirus 3	viral cRNA	Henan/294/2018	China	NA	Asia	2018	6	1	Homo sapiens	throat swab from child with severe	NA	1719	0	0	0	100	0	0	0	0
MN488700.1	MN488700	Human respirovirus 3	viral cRNA	NA	Netherlands	NA	Europe	2007	2	6	Homo sapiens sample 4310700122	nasopharyngeal swab	NA	1719	0	0	0	100	0	0	0	0
MT210644.1	MT210644	Human respirovirus 3	viral cRNA	NA	USA	NA	NorthAm	2020	3	6	Homo sapiens	NA	USA/06-MAR-2020	15430	100	100	100	100	100	99.87080103	100	100
MT374082.1	MT374082	Human respirovirus 3	viral cRNA	NA	China	"Lanzhou, Gansu"	Asia	2017	2	1	Homo sapiens	NA	HPIV3LZ1728C19	15462	100	100	100	100	100	100	100	100
MW587046.1	MW587046	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	2	1	Homo sapiens	NA	S0706WAY	15428	100	100	100	100	100	100	100	100
MW587047.1	MW587047	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	2	1	Homo sapiens	NA	S0742LY	15428	100	100	100	100	100	100	100	100
MW587048.1	MW587048	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	2	1	Homo sapiens	NA	S0659WML	15414	100	100	100	100	100	100	100	100
MW587049.1	MW587049	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	2	1	Homo sapiens	NA	S0662XLR	15413	100	100	100	100	100	100	100	100
MW587050.1	MW587050	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	2	1	Homo sapiens	NA	S0939LX	15414	100	100	100	100	100	99.87080103	100	100
MW645230.1	MW645230	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	5	9	Homo sapiens	swab	GER/4185/15-16	1677	0	0	0	97.55671902	0	0	0	0
MW645231.1	MW645231	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	12	5	Homo sapiens	swab	GER/0970/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645232.1	MW645232	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	12	8	Homo sapiens	pharyngeal swab	GER/1001/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645233.1	MW645233	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	1	2	Homo sapiens	nasal swab	GER/1623/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645234.1	MW645234	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	1	9	Homo sapiens	nasal swab	GER/1863/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645235.1	MW645235	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	1	30	Homo sapiens	nasal swab	GER/2665/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645236.1	MW645236	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	4	3	Homo sapiens	swab	GER/4793/16-17	1677	0	0	0	97.55671902	0	0	0	0
MW645237.1	MW645237	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	6	18	Homo sapiens	nasal swab	GER/6405/17-18	1677	0	0	0	97.55671902	0	0	0	0
MW654252.1	MW654252	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	4	8	Homo sapiens	nasal swab	GER/3284/13-14	1719	0	0	0	100	0	0	0	0
MW654253.1	MW654253	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	9	4	Homo sapiens	nasal swab	GER/5669/16-17	1719	0	0	0	100	0	0	0	0
MW654254.1	MW654254	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2012	11	19	Homo sapiens	nasal swab	GER/0389/12-13	1719	0	0	0	100	0	0	0	0
MW654255.1	MW654255	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2013	2	18	Homo sapiens	nasal swab	GER/3420/12-13	1719	0	0	0	100	0	0	0	0
MW654256.1	MW654256	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2013	2	19	Homo sapiens	nasal swab	GER/3598/12-13	1719	0	0	0	100	0	0	0	0
MW654257.1	MW654257	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2013	11	25	Homo sapiens	nasal swab	GER/0549/13-14	1719	0	0	0	100	0	0	0	0
MW654258.1	MW654258	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2013	12	16	Homo sapiens	nasal swab	GER/0882/13-14	1719	0	0	0	100	0	0	0	0
MW654259.1	MW654259	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	2	27	Homo sapiens	nasal swab	GER/2346/13-14	1719	0	0	0	100	0	0	0	0
MW654260.1	MW654260	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	3	24	Homo sapiens	nasal swab	GER/3008/13-14	1719	0	0	0	100	0	0	0	0
MW654261.1	MW654261	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	4	14	Homo sapiens	nasal swab	GER/3336/13-14	1719	0	0	0	100	0	0	0	0
MW654262.1	MW654262	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	5	5	Homo sapiens	nasal swab	GER/3505/13-14	1719	0	0	0	100	0	0	0	0
MW654263.1	MW654263	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	5	15	Homo sapiens	nasal swab	GER/3569/13-14	1719	0	0	0	100	0	0	0	0
MW654264.1	MW654264	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	5	19	Homo sapiens	nasal swab	GER/3629/13-14	1719	0	0	0	100	0	0	0	0
MW654265.1	MW654265	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	5	26	Homo sapiens	nasal swab	GER/3650/13-14	1719	0	0	0	100	0	0	0	0
MW654266.1	MW654266	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	6	16	Homo sapiens	nasal swab	GER/3762/13-14	1719	0	0	0	100	0	0	0	0
MW654267.1	MW654267	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	7	2	Homo sapiens	nasal swab	GER/3840/13-14	1719	0	0	0	100	0	0	0	0
MW654268.1	MW654268	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	8	25	Homo sapiens	nasal swab	GER/4020/13-14	1719	0	0	0	100	0	0	0	0
MW654269.1	MW654269	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	10	6	Homo sapiens	nasal swab	GER/0055/14-15	1719	0	0	0	100	0	0	0	0
MW654270.1	MW654270	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	10	14	Homo sapiens	nasal swab	GER/0141/14-15	1719	0	0	0	100	0	0	0	0
MW654271.1	MW654271	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	10	14	Homo sapiens	nasal swab	GER/0161/14-15	1719	0	0	0	100	0	0	0	0
MW654272.1	MW654272	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	10	23	Homo sapiens	nasal swab	GER/0239/14-15	1719	0	0	0	100	0	0	0	0
MW654273.1	MW654273	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	5	Homo sapiens	nasal swab	GER/0372/14-15	1719	0	0	0	100	0	0	0	0
MW654274.1	MW654274	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	3	Homo sapiens	nasopharyngeal swab	GER/0399/14-15	1719	0	0	0	100	0	0	0	0
MW654275.1	MW654275	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	10	Homo sapiens	nasal swab	GER/0437/14-15	1719	0	0	0	100	0	0	0	0
MW654276.1	MW654276	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	11	Homo sapiens	nasal swab	GER/0454/14-15	1719	0	0	0	100	0	0	0	0
MW654277.1	MW654277	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	18	Homo sapiens	nasal swab	GER/0554/14-15	1719	0	0	0	100	0	0	0	0
MW654278.1	MW654278	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	19	Homo sapiens	nasal swab	GER/0584/14-15	1719	0	0	0	100	0	0	0	0
MW654279.1	MW654279	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	21	Homo sapiens	pharyngeal swab	GER/0598/14-15	1719	0	0	0	100	0	0	0	0
MW654280.1	MW654280	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	21	Homo sapiens	nasal swab	GER/0605/14-15	1719	0	0	0	100	0	0	0	0
MW654281.1	MW654281	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	19	Homo sapiens	nasal swab	GER/0608/14-15	1719	0	0	0	100	0	0	0	0
MW654282.1	MW654282	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	12	5	Homo sapiens	nasal swab	GER/0922/14-15	1719	0	0	0	100	0	0	0	0
MW654283.1	MW654283	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	1	5	Homo sapiens	nasal swab	GER/1461/14-15	1719	0	0	0	100	0	0	0	0
MW654284.1	MW654284	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	3	12	Homo sapiens	pharyngeal swab	GER/4324/14-15	1719	0	0	0	100	0	0	0	0
MW654285.1	MW654285	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	3	16	Homo sapiens	nasal swab	GER/4412/14-15	1719	0	0	0	100	0	0	0	0
MW654286.1	MW654286	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	3	23	Homo sapiens	nasal swab	GER/4566/14-15	1719	0	0	0	100	0	0	0	0
MW654287.1	MW654287	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	3	23	Homo sapiens	nasal swab	GER/4568/14-15	1719	0	0	0	100	0	0	0	0
MW654288.1	MW654288	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	4	13	Homo sapiens	nasal swab	GER/4967/14-15	1719	0	0	0	100	0	0	0	0
MW654289.1	MW654289	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	4	11	Homo sapiens	nasopharyngeal swab	GER/4993/14-15	1719	0	0	0	100	0	0	0	0
MW654290.1	MW654290	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	5	4	Homo sapiens	nasal swab	GER/5069/14-15	1719	0	0	0	100	0	0	0	0
MW654291.1	MW654291	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	5	5	Homo sapiens	nasal swab	GER/5077/14-15	1719	0	0	0	100	0	0	0	0
MW654292.1	MW654292	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	5	5	Homo sapiens	nasal swab	GER/5078/14-15	1719	0	0	0	100	0	0	0	0
MW654293.1	MW654293	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	9	7	Homo sapiens	nasal swab	GER/5339/14-15	1719	0	0	0	100	0	0	0	0
MW654294.1	MW654294	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	10	13	Homo sapiens	pharyngeal swab	GER/0145/15-16	1719	0	0	0	100	0	0	0	0
MW654295.1	MW654295	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	5	Homo sapiens	nasal swab	GER/0349/15-16	1719	0	0	0	100	0	0	0	0
MW654296.1	MW654296	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	9	Homo sapiens	nasal swab	GER/0357/15-16	1719	0	0	0	100	0	0	0	0
MW654297.1	MW654297	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	9	Homo sapiens	nasal swab	GER/0358/15-16	1719	0	0	0	100	0	0	0	0
MW654298.1	MW654298	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	9	Homo sapiens	nasal swab	GER/0384/15-16	1719	0	0	0	100	0	0	0	0
MW654299.1	MW654299	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	13	Homo sapiens	nasal swab	GER/0456/15-16	1719	0	0	0	100	0	0	0	0
MW654300.1	MW654300	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	4	4	Homo sapiens	nasal swab	GER/3794/15-16	1719	0	0	0	100	0	0	0	0
MW654301.1	MW654301	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	5	9	Homo sapiens	nasal swab	GER/4173/15-16	1719	0	0	0	100	0	0	0	0
MW654302.1	MW654302	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	6	13	Homo sapiens	nasal swab	GER/4310/15-16	1719	0	0	0	100	0	0	0	0
MW654303.1	MW654303	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	12	2	Homo sapiens	nasal swab	GER/0844/16-17	1719	0	0	0	100	0	0	0	0
MW654304.1	MW654304	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	11	30	Homo sapiens	nasal swab	GER/0848/16-17	1719	0	0	0	100	0	0	0	0
MW654305.1	MW654305	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	12	7	Homo sapiens	nasal swab	GER/0975/16-17	1719	0	0	0	100	0	0	0	0
